Season,First Name,Last Name,Team,Age,Role,WAR,W,L,ERA,GP,GS,IP,CG,SHO,SV,K,BB,H,ER,HR,HBP,FIP,TP,BF,RA,WP,BAA,WHIP,WPCT,OBPA,K/BB,K/9,BB/9,H/9,HR/9,PPI,PPG,RA,Def,Corr,RA9def,RAA,RAAlev,WAA,WAR
5,Bryan,Brewer,PDX,34,RP,1.0,5,4,3.61,34,0,42.1,0,0,5,29,10,44,17,4,3,3.36,609,181,17,1,.243,1.28,.556,.315,2.90,6.2,2.1,9.4,0.9,14.4,17.9,17,0.75,-0.007,3.77,2.56,2.77,0.28,1.05
5,Connor,Buck,CDMX,27,RP,1.2,5,5,3.62,45,0,59.2,0,0,1,61,17,61,24,5,5,3.15,919,260,27,0,.235,1.31,.500,.319,3.59,9.2,2.6,9.2,0.8,15.4,20.4,27,0.01,-0.009,4.07,1.21,1.18,0.12,1.19
5,Blade,Roquefort,BSD,33,RP,1.0,8,2,3.62,35,0,49.2,0,0,1,46,14,56,20,5,1,3.22,767,218,22,0,.257,1.41,.800,.326,3.29,8.3,2.5,10.1,0.9,15.4,21.9,22,-0.30,-0.008,3.93,1.28,1.27,0.13,1.02
5,Chard,Rilow,PDX,30,SP,2.3,7,5,3.65,20,20,101.0,3,2,0,86,28,83,41,16,4,3.54,1526,417,46,1,.199,1.10,.583,.276,3.07,7.7,2.5,7.4,1.4,15.1,76.3,46,1.58,-0.016,4.24,4.27,4.27,0.44,2.26
5,Tippy,East,HAV,43,SP,2.4,3,9,3.67,20,20,98.0,1,1,0,91,30,92,40,8,4,3.18,1529,417,42,1,.221,1.24,.250,.302,3.03,8.4,2.8,8.4,0.7,15.6,76.5,42,1.02,-0.015,3.95,6.56,6.56,0.67,2.44
5,Cade,Ricci,MFP,34,SP,2.4,6,7,3.67,20,20,98.0,2,1,0,92,33,106,40,7,1,3.13,1560,426,44,0,.249,1.42,.462,.329,2.79,8.4,3.0,9.7,0.6,15.9,78.0,44,-0.41,-0.015,4.00,5.86,5.86,0.60,2.37
5,Flooby,McDoover,SPT,32,SP/RP,1.5,6,5,3.69,44,1,68.1,0,0,1,61,25,66,28,9,0,3.44,1028,290,29,1,.228,1.33,.545,.314,2.44,8.0,3.3,8.7,1.2,15.0,23.4,29,-0.03,-0.011,3.82,2.65,2.65,0.27,1.50
5,Tanner,Carr,DAK,33,SP,2.2,4,7,3.69,20,20,100.0,0,0,0,63,30,108,41,9,4,3.41,1552,439,46,0,.246,1.38,.364,.323,2.10,5.7,2.7,9.7,0.8,15.5,77.6,46,0.35,-0.015,4.17,4.29,4.29,0.44,2.24
5,Vienna,Rowan,PIT,28,RP,1.2,6,1,3.70,41,0,56.0,0,0,0,53,14,55,23,5,2,3.14,869,235,24,1,.234,1.23,.857,.302,3.79,8.5,2.3,8.8,0.8,15.5,21.2,24,0.38,-0.009,3.92,1.73,1.67,0.17,1.19
5,Wixit,Holmes,JSB,26,RP,1.6,14,0,3.71,52,0,68.0,0,0,1,54,19,68,28,4,0,3.10,978,284,29,0,.239,1.28,1.000,.306,2.84,7.1,2.5,9.0,0.5,14.4,18.8,29,-0.91,-0.010,3.72,3.62,3.55,0.36,1.59
5,Rex,Allen,CAR,35,RP,0.6,4,4,3.72,34,0,36.1,0,0,0,24,9,39,15,6,1,3.65,574,157,18,1,.248,1.32,.500,.312,2.67,5.9,2.2,9.7,1.5,15.8,16.9,18,0.05,-0.006,4.47,-0.26,-0.26,-0.03,0.63
5,Axl,Trujillo,MFP,31,RP,1.1,2,2,3.72,29,0,48.1,0,0,6,37,13,44,20,5,1,3.33,711,196,21,2,.224,1.18,.500,.296,2.85,6.9,2.4,8.2,0.9,14.7,24.5,21,-0.20,-0.007,3.87,2.00,2.24,0.23,1.10
5,Alessandra,Berenice,SEO,28,SP,3.0,4,7,3.73,20,20,99.0,1,1,0,78,24,96,41,8,2,3.19,1481,404,42,0,.238,1.21,.364,.302,3.25,7.1,2.2,8.7,0.7,15.0,74.1,42,-1.73,-0.015,3.66,12.25,12.25,1.25,3.04
5,Henry,Yurt,GLA,31,SP,1.8,4,7,3.77,20,20,88.1,0,0,0,88,36,92,37,10,5,3.39,1433,392,43,2,.235,1.45,.364,.339,2.44,9.0,3.3,9.4,1.0,16.2,71.7,43,0.69,-0.014,4.45,1.66,1.66,0.17,1.76
5,Jefferson,Tate,HAV,37,SP,2.1,9,8,3.77,20,20,93.0,2,2,0,74,29,85,39,15,8,3.67,1452,394,42,0,.216,1.23,.529,.310,2.55,7.2,2.8,8.2,1.5,15.6,72.6,42,0.96,-0.014,4.16,4.08,4.08,0.42,2.09
5,Bolt,Reliable,CDMX,28,CL,0.3,3,2,3.79,20,0,19.0,0,0,12,15,7,20,8,2,0,3.40,319,82,9,0,.244,1.42,.600,.329,2.14,7.1,3.3,9.5,0.9,16.8,16.0,9,0.00,-0.003,4.27,-0.02,-0.02,0.00,0.34
5,Zane,Erickson,SEO,32,RP,1.5,7,5,3.79,52,0,59.1,0,0,8,60,15,71,25,6,2,3.15,989,263,27,0,.270,1.45,.583,.335,4.00,9.1,2.3,10.8,0.9,16.7,19.0,27,-1.06,-0.009,3.93,3.49,3.78,0.39,1.46
5,Leonard,Gett,DUB,29,CL,0.4,5,5,3.82,30,0,30.2,0,0,14,31,5,36,13,4,3,3.25,505,138,16,0,.261,1.34,.500,.319,6.20,9.1,1.5,10.6,1.2,16.5,16.8,16,-0.18,-0.005,4.64,-1.10,-1.10,-0.11,0.43
5,Rey,Solomon,JAK,32,SP,2.4,6,7,3.82,20,20,101.1,0,0,0,75,38,104,43,13,4,3.58,1577,437,46,0,.238,1.40,.462,.334,1.97,6.7,3.4,9.2,1.2,15.6,78.9,46,-1.06,-0.016,3.99,5.61,5.61,0.57,2.40
5,Jaden,McKee,PAL,30,SP,2.0,3,7,3.83,20,20,96.1,1,1,0,80,32,85,41,10,4,3.37,1553,410,47,1,.207,1.21,.300,.295,2.50,7.5,3.0,7.9,0.9,16.1,77.7,47,-0.10,-0.015,4.38,2.45,2.45,0.25,1.98
5,Fox,Deleon,CHI,27,SP,1.8,6,4,3.84,20,20,89.0,0,0,0,65,41,89,38,7,6,3.48,1479,403,42,2,.221,1.46,.600,.337,1.59,6.6,4.1,9.0,0.7,16.6,74.0,42,0.44,-0.014,4.29,1.95,1.95,0.20,1.80
5,Paxton,Escobar,CAS,30,SP,2.5,4,4,3.84,20,20,93.2,1,0,0,113,30,90,40,5,1,2.86,1551,394,41,0,.228,1.28,.500,.307,3.77,10.9,2.9,8.6,0.5,16.6,77.6,41,-1.62,-0.014,3.78,8.40,8.40,0.86,2.54
5,Thalia,Ryan,GLA,37,SP,2.7,7,6,3.84,20,20,103.0,3,0,0,88,29,88,44,11,5,3.32,1523,417,44,0,.211,1.14,.538,.293,3.03,7.7,2.5,7.7,1.0,14.8,76.2,44,0.77,-0.016,3.91,8.11,8.11,0.83,2.69
5,Dub,Mosley,SCS,31,CL,0.9,4,4,3.86,35,0,37.1,0,0,18,39,15,40,16,4,0,3.27,636,166,16,0,.241,1.47,.500,.331,2.60,9.4,3.6,9.6,1.0,17.0,18.2,16,-0.36,-0.006,3.77,2.24,2.20,0.23,0.90
5,Tiddly,Merritt,CHI,39,SP/RP,0.6,9,2,3.86,47,1,60.2,0,0,0,56,24,65,26,7,0,3.38,1032,268,33,0,.243,1.47,.818,.332,2.13,8.3,3.6,9.6,1.0,17.0,22.0,33,0.28,-0.009,4.94,-4.99,-4.99,-0.51,0.58
5,Fabian,McMenamin,HON,28,SP,1.2,3,6,3.87,20,20,81.1,1,0,0,74,22,86,35,14,3,3.55,1304,354,41,0,.243,1.33,.133,.314,3.36,8.2,2.4,9.5,1.5,16.0,65.2,41,0.27,-0.013,4.57,-2.28,-2.28,-0.23,1.23
5,Korbin,Asiago,JSB,30,RP,0.7,8,2,3.88,47,0,55.2,0,0,1,45,18,65,24,6,3,3.41,884,250,30,1,.260,1.49,.800,.344,2.50,7.3,2.9,10.5,1.0,15.9,18.8,30,-0.78,-0.009,4.72,-3.26,-3.26,-0.33,0.67
5,Braydon,Easy,MTL,28,SP,2.1,6,4,3.88,20,20,92.2,4,2,0,57,39,81,40,12,2,3.69,1457,389,43,0,.208,1.29,.600,.314,1.46,5.5,3.8,7.9,1.2,15.7,72.9,43,-0.14,-0.014,4.16,4.72,4.72,0.48,2.14
5,Amir,Dapper,GLA,24,RP,1.1,8,1,3.91,48,0,53.0,0,0,0,47,16,48,23,6,2,3.34,872,220,24,1,.218,1.21,.889,.300,2.94,8.0,2.7,8.2,1.0,16.5,18.2,24,0.40,-0.008,4.14,1.03,1.00,0.10,1.06
5,Iggy,Alvarez,BOS,30,RP,1.5,12,3,3.91,55,0,66.2,0,0,0,53,26,62,29,6,2,3.38,1064,283,30,1,.219,1.32,.800,.318,2.04,7.2,3.5,8.4,0.8,16.0,19.3,30,0.08,-0.010,4.06,2.56,2.47,0.25,1.45
5,Maci,Watson,MFP,33,SP,2.2,5,6,3.93,20,20,89.1,1,1,0,90,39,85,39,14,2,3.57,1534,392,40,1,.217,1.39,.455,.321,2.31,9.1,3.9,8.6,1.4,17.2,76.7,40,-0.34,-0.014,4.00,5.42,5.42,0.56,2.16
5,Barrett,Reyes,HON,24,RP,0.9,5,3,3.93,44,0,50.1,0,0,0,33,20,53,22,5,4,3.57,867,223,22,3,.238,1.45,.625,.345,1.65,5.9,3.6,9.5,0.9,17.2,19.7,22,0.18,-0.008,3.97,0.38,0.37,0.04,0.94
5,E.E.,Steez,MUN,32,SP,2.3,4,7,3.94,20,20,89.0,2,2,0,69,23,83,39,12,2,3.45,1320,374,39,1,.222,1.19,.364,.289,3.00,7.0,2.3,8.4,1.2,14.8,66.0,39,0.23,-0.014,3.97,6.46,6.46,0.66,2.27
5,Lando,Dean,JSB,26,SP/RP,1.2,1,6,3.98,20,20,74.2,0,0,0,67,21,83,33,10,2,3.39,1152,321,37,0,.259,1.39,.143,.330,3.19,8.1,2.5,10.0,1.2,15.4,57.6,37,-0.97,-0.011,4.34,-1.21,-1.21,-0.12,1.22
5,Holly,Furthermore,BSD,30,RP,0.6,4,2,3.98,34,0,40.2,0,0,2,30,16,45,18,3,3,3.40,664,179,20,1,.251,1.50,.667,.358,1.88,6.6,3.5,10.0,0.7,16.3,19.5,20,-0.25,-0.006,4.37,-0.93,-0.93,-0.10,0.63
5,Jamir,Bonventre,SCS,37,SP,1.7,4,8,3.99,20,20,94.2,2,0,0,71,30,86,42,13,4,3.55,1465,402,49,1,.214,1.23,.133,.299,2.37,6.8,2.9,8.2,1.2,15.5,73.3,49,-0.95,-0.015,4.57,0.45,0.45,0.05,1.74
5,Bridget,Hornblower,DAK,31,RP,1.2,5,2,3.99,46,0,56.1,0,0,0,57,22,49,25,4,0,3.12,894,236,25,0,.208,1.26,.714,.301,2.59,9.1,3.5,7.8,0.6,15.9,19.4,25,0.16,-0.009,4.02,1.51,1.46,0.15,1.16
5,Cullen,Houndstooth,KBC,36,SP,2.1,2,11,4.00,20,20,99.0,1,0,0,69,28,94,44,14,7,3.60,1481,415,46,1,.227,1.23,.154,.311,2.46,6.3,2.5,8.5,1.3,15.0,74.1,46,0.23,-0.015,4.20,3.51,3.51,0.36,2.14
5,Noah,Ford,DUB,26,SP,2.0,3,10,4.02,18,18,87.1,0,0,0,68,28,81,39,11,2,3.47,1391,366,41,1,.221,1.25,.231,.303,2.43,7.0,2.9,8.3,1.1,15.9,77.3,41,-0.49,-0.013,4.17,4.32,4.32,0.44,2.01
5,Rhett,Sasso,SCS,33,SP,1.7,3,6,4.03,20,20,87.0,0,0,0,65,35,103,39,11,3,3.59,1457,399,44,0,.258,1.59,.133,.353,1.86,6.7,3.6,10.7,1.1,16.7,72.9,44,-0.95,-0.013,4.45,1.52,1.52,0.16,1.72
5,Declan,Franks,KBC,28,SP,1.9,8,8,4.07,20,20,101.2,2,1,0,78,30,100,46,13,0,3.44,1601,428,50,0,.234,1.28,.500,.304,2.60,6.9,2.7,8.9,1.2,15.7,80.1,50,0.24,-0.016,4.45,0.84,0.84,0.09,1.91
5,Dark,Woolmate,BUS,38,SP,2.5,4,10,4.08,20,20,103.2,2,0,0,65,35,91,47,13,4,3.60,1588,430,48,0,.212,1.22,.286,.302,1.86,5.6,3.0,7.9,1.1,15.3,79.4,48,0.79,-0.016,4.24,6.21,6.21,0.64,2.50
5,Gertrude,Bean,NGO,32,SP,2.1,5,5,4.08,20,20,103.2,2,1,0,75,44,99,47,10,1,3.47,1607,446,49,2,.222,1.38,.500,.323,1.70,6.5,3.8,8.6,0.9,15.5,80.4,49,0.41,-0.016,4.29,1.99,1.99,0.20,2.06
5,Thiago,Boyd,PIT,21,SP,1.8,7,8,4.10,20,20,101.0,3,0,0,64,41,100,46,13,5,3.69,1542,439,50,3,.228,1.40,.467,.333,1.56,5.7,3.7,8.9,1.2,15.3,77.1,50,0.75,-0.016,4.52,-0.37,-0.37,-0.04,1.78
5,Lucifer,Curly,DAK,27,SP,1.6,3,11,4.11,20,20,96.1,1,0,0,66,31,94,44,11,4,3.50,1551,420,50,0,.224,1.30,.214,.307,2.13,6.2,2.9,8.8,1.0,16.1,77.6,50,0.32,-0.015,4.70,-1.54,-1.54,-0.16,1.57
5,Colby,Butters,NGO,29,RP,0.6,5,4,4.12,34,0,43.2,0,0,0,42,21,41,20,6,0,3.54,695,190,22,1,.216,1.42,.556,.326,2.00,8.7,4.3,8.5,1.2,15.9,20.4,22,0.16,-0.007,4.57,-1.92,-1.92,-0.20,0.59
5,Kinley,Blair,DUB,31,SP/RP,1.2,5,4,4.13,50,1,72.0,0,0,0,61,20,72,33,14,5,3.73,1065,308,36,0,.234,1.28,.556,.315,3.05,7.6,2.5,9.0,1.8,14.8,21.3,36,-0.40,-0.011,4.45,-1.05,-1.05,-0.11,1.19
5,Grecco,Portillo,CHI,28,RP,1.0,2,4,4.13,40,0,52.1,0,0,1,48,13,61,24,8,3,3.46,856,229,24,2,.266,1.41,.133,.336,3.69,8.3,2.2,10.5,1.4,16.4,21.4,24,0.24,-0.008,4.17,0.16,0.16,0.02,0.96
5,Thrash,Allmeyer,SCS,24,SP,2.3,6,7,4.13,20,20,98.0,2,2,0,73,27,103,45,14,6,3.56,1507,417,46,1,.247,1.33,.462,.326,2.70,6.7,2.5,9.5,1.3,15.4,75.4,46,-0.99,-0.015,4.13,5.20,5.20,0.53,2.30
5,Rock,Stanton,HAV,32,CL,0.4,2,1,4.15,27,0,26.0,0,0,19,24,11,22,12,4,3,3.69,435,112,13,2,.196,1.27,.667,.321,2.18,8.3,3.8,7.6,1.4,16.7,16.1,13,0.25,-0.004,4.59,-0.96,-0.96,-0.10,0.37
5,Cherlock,Davenport,NGO,32,RP,0.6,2,1,4.15,30,0,43.1,0,0,0,34,8,46,20,4,1,3.18,633,181,22,0,.254,1.25,.667,.304,4.25,7.1,1.7,9.6,0.8,14.6,21.1,22,0.17,-0.007,4.61,-2.09,-2.09,-0.21,0.57
5,Luka,Oldy,PDX,32,RP,0.5,4,2,4.17,31,0,41.0,0,0,3,36,21,40,19,4,4,3.55,678,184,21,0,.217,1.49,.667,.353,1.71,7.9,4.6,8.8,0.9,16.5,21.9,21,0.66,-0.006,4.76,-1.99,-1.99,-0.20,0.54
5,Villa,Logan,PDX,35,SP,1.8,6,8,4.20,20,20,94.1,2,0,0,65,28,94,44,16,2,3.69,1504,400,46,0,.235,1.29,.429,.310,2.32,6.2,2.7,9.0,1.5,15.9,75.2,46,1.61,-0.015,4.54,0.82,0.82,0.08,1.78
5,Kailani,Day,BUS,28,RP,1.2,6,2,4.20,39,0,60.0,0,0,4,33,19,63,28,4,4,3.41,883,253,28,0,.249,1.37,.750,.340,1.74,5.0,2.9,9.5,0.6,14.7,22.6,28,0.49,-0.009,4.27,1.27,1.33,0.14,1.22
5,Svetlana,Ivanov,SEO,29,RP,1.0,7,3,4.21,38,0,51.1,0,0,3,48,17,59,24,6,1,3.18,829,225,26,2,.262,1.48,.700,.342,2.82,8.4,3.0,10.3,1.1,16.1,21.8,26,-0.90,-0.008,4.40,0.37,0.37,0.04,0.96
5,Crosby,Beefy,CAR,41,SP/RP,0.4,3,2,4.22,12,1,21.1,0,0,0,11,11,25,10,3,1,3.93,319,97,10,0,.258,1.69,.600,.381,1.00,4.6,4.6,10.5,1.3,15.0,26.6,10,0.03,-0.003,4.23,0.41,0.41,0.04,0.42
5,Jerome,Presidente,BOS,38,SP,0.5,1,0,4.23,9,8,27.2,0,0,0,22,12,28,13,4,3,3.74,456,123,14,1,.228,1.45,1.000,.350,1.83,7.2,3.9,9.1,1.3,16.5,50.7,14,0.03,-0.004,4.57,0.46,0.46,0.05,0.54
5,Kian,Newman,GLA,28,SP,2.0,6,9,4.24,20,20,97.2,1,0,0,77,37,95,46,11,3,3.47,1579,420,47,0,.226,1.35,.400,.321,2.08,7.1,3.4,8.8,1.0,16.2,79.0,47,0.79,-0.015,4.40,2.35,2.35,0.24,1.99
5,Tandy,McDaniel,NYF,29,SP,1.9,6,6,4.24,20,20,97.2,2,1,0,76,26,102,46,8,3,3.23,1534,408,49,1,.250,1.31,.500,.321,2.92,7.0,2.4,9.4,0.7,15.7,76.7,49,-0.55,-0.015,4.46,1.01,1.01,0.10,1.85
5,Beau,Rosas,CAS,24,RP,1.0,8,5,4.24,41,0,46.2,0,0,10,57,15,52,22,9,1,3.46,823,200,22,0,.260,1.44,.615,.340,3.80,11.0,2.9,10.0,1.7,17.6,20.1,22,-0.78,-0.007,4.09,1.03,1.19,0.12,0.96
5,August,Cordova,SEO,41,SP,1.9,6,4,4.31,20,20,94.0,0,0,0,76,36,100,45,16,4,3.72,1488,421,50,0,.238,1.45,.600,.333,2.11,7.3,3.4,9.6,1.5,15.8,74.4,50,-1.71,-0.014,4.62,1.58,1.58,0.16,1.86
5,Samuel,Maclary,SPT,31,SP,1.5,6,9,4.34,20,20,91.1,0,0,0,77,32,87,44,14,1,3.56,1497,387,47,1,.225,1.30,.400,.310,2.41,7.6,3.2,8.6,1.4,16.4,74.9,47,-0.04,-0.014,4.63,-1.75,-1.75,-0.18,1.46
5,Tristan,Wade,HON,33,SP,1.4,6,7,4.34,19,19,83.0,2,0,0,45,39,77,40,13,10,4.01,1316,362,40,1,.213,1.40,.462,.348,1.15,4.9,4.2,8.3,1.4,15.9,69.3,40,0.28,-0.013,4.37,-0.49,-0.49,-0.05,1.44
5,Deacon,Hughes,PAL,27,RP,0.6,4,4,4.34,41,0,47.2,0,0,0,35,19,50,23,4,2,3.41,806,213,25,1,.235,1.45,.500,.133,1.84,6.6,3.6,9.4,0.8,16.9,19.7,25,-0.05,-0.007,4.71,-2.12,-2.12,-0.22,0.64
5,Dakota,Bishop,NYN,31,SP,1.8,6,6,4.35,20,20,97.1,1,1,0,77,35,104,47,15,3,3.63,1566,431,49,2,.241,1.43,.500,.329,2.20,7.1,3.2,9.6,1.4,16.1,78.3,49,-0.54,-0.015,4.48,0.83,0.83,0.09,1.83
5,Teresa,Rivers,CAS,31,RP,0.8,4,6,4.35,33,0,39.1,0,0,2,37,11,46,19,3,0,3.08,672,166,19,0,.277,1.45,.400,.343,3.36,8.5,2.5,10.5,0.7,17.1,20.4,19,-0.76,-0.006,4.17,0.52,0.52,0.05,0.76
5,Anya,Heaps,BBR,37,SP,1.5,2,10,4.41,19,19,87.2,0,0,0,60,29,79,43,11,6,3.59,1343,373,44,0,.212,1.23,.167,.306,2.07,6.2,3.0,8.1,1.1,15.3,70.7,44,0.76,-0.013,4.60,-0.53,-0.53,-0.05,1.52
5,Twyn,Munoz,SEO,36,SP,1.8,6,8,4.42,20,20,97.2,0,0,0,86,29,103,48,12,5,3.39,1538,426,53,2,.242,1.35,.429,.322,2.97,7.9,2.7,9.5,1.1,15.7,76.9,53,-1.74,-0.015,4.72,0.56,0.56,0.06,1.81
5,Filament,Torres,NYF,35,RP,0.5,8,3,4.43,42,0,61.0,0,0,2,46,16,58,30,8,2,3.46,980,250,35,1,.232,1.21,.727,.304,2.88,6.8,2.4,8.6,1.2,16.1,23.1,35,-0.33,-0.009,5.11,-5.79,-5.79,-0.59,0.51
5,Cohen,Mackie,MSLA,26,SP,1.0,3,7,4.43,20,20,85.1,0,0,0,70,23,85,42,15,0,3.58,1327,360,48,1,.236,1.27,.300,.300,3.04,7.4,2.4,9.0,1.6,15.6,66.4,48,0.63,-0.013,5.13,-5.42,-5.42,-0.56,0.98
5,Amelie,Fry,MUN,28,RP,0.0,6,3,4.43,35,0,42.2,0,0,2,41,16,51,21,10,2,3.90,693,196,28,0,.260,1.57,.667,.352,2.56,8.6,3.4,10.8,2.1,16.2,19.8,28,0.11,-0.007,5.93,-7.63,-7.63,-0.78,-0.02
5,Juan,Toolsy,SPT,29,SP,1.1,5,5,4.44,16,16,73.0,0,0,0,40,29,87,36,6,4,3.54,1172,330,38,3,.264,1.59,.500,.364,1.38,4.9,3.6,10.7,0.7,16.1,73.3,38,-0.04,-0.011,4.68,-1.82,-1.82,-0.19,1.13
5,Paille,Donovan,GLA,32,CL,0.3,0,5,4.44,29,0,26.1,0,0,17,26,10,22,13,2,2,3.23,456,116,14,0,.190,1.22,.000,.293,2.60,8.9,3.4,7.5,0.7,17.3,15.7,14,0.21,-0.004,4.86,-1.57,-1.57,-0.16,0.31
5,Tomas,McMillan,KBC,23,RP,0.4,4,5,4.44,46,0,52.2,0,0,1,49,24,54,26,9,2,3.71,836,234,30,2,.231,1.48,.444,.342,2.04,8.4,4.1,9.2,1.5,15.9,18.2,30,0.12,-0.008,5.15,-5.38,-5.38,-0.55,0.39
5,Dex,Pickles,GLA,28,SP,1.3,4,9,4.45,20,20,95.0,0,0,0,50,35,100,47,18,6,4.00,1520,416,52,0,.240,1.42,.308,.339,1.43,4.7,3.3,9.5,1.7,16.0,76.0,52,0.83,-0.015,5.01,-4.06,-4.06,-0.42,1.30
5,Gristle,McThornbody,JAK,20,CL,0.4,1,7,4.46,41,0,40.1,0,0,20,39,14,52,20,5,1,3.36,678,185,22,1,.281,1.64,.125,.362,2.79,8.7,3.1,11.6,1.1,16.8,16.5,22,-0.43,-0.006,4.81,-2.76,-2.76,-0.28,0.44
5,Rhyse,Olsen,PAL,31,RP,0.7,7,2,4.46,33,0,40.1,0,0,0,33,8,42,20,7,1,3.53,623,173,20,0,.243,1.24,.778,.295,4.13,7.4,1.8,9.4,1.6,15.4,18.9,20,-0.04,-0.006,4.45,-0.64,-0.64,-0.07,0.66
5,Trigger,Sanford,NYN,26,SP,1.5,3,7,4.48,17,17,84.1,1,0,0,67,23,75,42,12,5,3.52,1317,350,43,0,.214,1.16,.300,.294,2.91,7.2,2.5,8.0,1.3,15.6,77.5,43,-0.44,-0.013,4.54,0.14,0.14,0.01,1.53
5,Buck,Andrews,NYN,32,RP,0.4,2,3,4.50,53,0,56.0,0,0,1,40,17,66,28,8,4,3.62,941,247,33,1,.267,1.48,.400,.352,2.35,6.4,2.7,10.6,1.3,16.8,17.8,33,-0.32,-0.009,5.25,-6.17,-6.17,-0.63,0.38
5,Antonio,O'Connell,SCS,33,SP,1.6,6,6,4.50,20,20,100.0,1,1,0,77,28,102,50,16,1,3.57,1529,422,54,0,.242,1.30,.500,.310,2.75,6.9,2.5,9.2,1.4,15.3,76.5,54,-1.00,-0.015,4.77,-1.77,-1.77,-0.18,1.62
5,Manuel,Norman,MFP,38,RP,0.5,9,4,4.53,33,0,43.2,0,0,4,39,11,52,22,5,6,3.39,686,196,24,2,.265,1.44,.692,.352,3.55,8.0,2.3,10.7,1.0,15.7,20.8,24,-0.19,-0.007,4.91,-3.21,-3.21,-0.33,0.45
5,Kayson,Guevara,SPT,25,SP,1.3,3,8,4.59,19,19,82.1,1,1,0,65,33,87,42,12,7,3.69,1304,362,43,0,.240,1.46,.273,.351,1.97,7.1,3.6,9.5,1.3,15.8,68.6,43,-0.04,-0.013,4.70,-2.20,-2.20,-0.23,1.25
5,Francis,King,VAL,24,SP,1.0,4,4,4.59,20,20,80.1,1,1,0,53,33,89,41,8,4,3.55,1286,356,43,3,.250,1.52,.500,.354,1.61,5.9,3.7,10.0,0.9,16.0,64.3,43,0.98,-0.012,4.93,-4.21,-4.21,-0.43,1.01
5,Collin,Bugby,BOS,30,SP,1.5,5,10,4.61,20,20,99.2,6,1,0,84,39,94,51,12,4,3.49,1508,421,55,1,.223,1.33,.133,.325,2.15,7.6,3.5,8.5,1.1,15.1,75.4,55,0.12,-0.015,4.98,-2.92,-2.92,-0.30,1.49
5,Blaine,Alonzo,NGO,33,SP,1.0,8,8,4.62,20,20,89.2,1,1,0,60,25,94,46,11,5,3.52,1411,383,50,1,.245,1.33,.500,.324,2.40,6.0,2.5,9.4,1.1,15.7,70.6,50,0.36,-0.014,5.06,-5.91,-5.91,-0.60,1.00
5,Jeremiah,Wade,CHI,33,SP,1.6,7,7,4.62,21,21,97.1,2,2,0,69,33,92,50,17,4,3.76,1509,414,50,0,.222,1.28,.500,.312,2.09,6.4,3.1,8.5,1.6,15.5,71.9,50,0.45,-0.015,4.67,-1.90,-1.90,-0.19,1.55
5,Dewd,Shrewd,MUN,39,SP,1.1,3,9,4.64,19,19,87.1,0,0,0,61,37,94,45,11,3,3.64,1434,393,49,2,.239,1.50,.250,.341,1.65,6.3,3.8,9.7,1.1,16.4,75.5,49,0.24,-0.013,5.07,-4.40,-4.40,-0.45,1.12
5,Jaxen,Bell,PDX,20,SP,1.4,5,6,4.65,20,20,93.0,0,0,0,72,35,91,48,13,6,3.63,1447,407,49,2,.224,1.35,.455,.324,2.06,7.0,3.4,8.8,1.3,15.6,72.4,49,1.57,-0.014,4.89,-2.82,-2.82,-0.29,1.39
5,Newt,Hughes,NYN,31,RP,0.5,5,1,4.66,35,0,38.2,0,0,0,38,8,47,20,3,1,3.01,665,168,20,1,.280,1.42,.833,.133,4.75,8.8,1.9,10.9,0.7,17.2,19.0,20,-0.21,-0.006,4.61,-1.48,-1.48,-0.15,0.54
5,Carlito,Mahoney,MSLA,37,SP,1.2,9,3,4.66,20,20,94.2,1,1,0,61,32,100,49,16,2,3.76,1498,415,52,0,.241,1.39,.750,.323,1.91,5.8,3.0,9.5,1.5,15.8,74.9,52,0.76,-0.015,5.02,-4.83,-4.83,-0.49,1.20
5,Amir,Aguirre,SCS,28,RP,0.7,6,2,4.69,48,0,55.2,0,0,1,46,18,65,29,5,2,3.30,915,246,30,2,.264,1.49,.750,.346,2.56,7.4,2.9,10.5,0.8,16.4,19.1,30,-0.58,-0.009,4.76,-2.76,-2.76,-0.28,0.72
5,Tony,Dalton,BOS,39,SP/RP,0.5,2,2,4.71,23,1,36.1,0,0,0,25,16,34,19,3,2,3.49,570,157,19,0,.217,1.38,.500,.331,1.56,6.2,4.0,8.4,0.7,15.7,24.8,19,0.05,-0.006,4.72,-1.26,-1.26,-0.13,0.52
5,Shaz,Herman,VAL,37,SP,1.0,3,7,4.76,20,20,79.1,0,0,0,61,45,77,42,10,5,3.76,1342,360,43,2,.214,1.54,.300,.353,1.36,6.9,5.1,8.7,1.1,16.9,67.1,43,0.91,-0.012,4.98,-4.64,-4.64,-0.47,0.95
5,Kash,Lin,JAK,32,RP,0.5,6,5,4.78,48,0,58.1,0,0,0,57,23,67,31,7,6,3.47,992,268,33,0,.250,1.54,.545,.358,2.48,8.8,3.5,10.3,1.1,17.0,20.7,33,-0.60,-0.009,5.00,-5.19,-5.19,-0.53,0.52
5,Dawn,Anger,PAL,20,SP,0.8,5,10,4.79,20,20,92.0,0,0,0,62,25,104,49,14,3,3.61,1441,401,56,1,.259,1.40,.133,.329,2.48,6.1,2.4,10.2,1.4,15.7,72.1,56,-0.11,-0.014,5.47,-8.76,-8.76,-0.90,0.76
